
🌎新聞頻道,#genre#
龍華戲劇,http://50.7.238.98:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
龍華戲劇,http://60.251.33.252:18513/.m3u8
龍華戲劇,http://123.51.229.65:18513/.m3u8
龍華戲劇,http://218.32.47.179:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8
龍華偶像,http://220.134.196.147:9540/http/116.50.42.18:8066/hls/210/10012/cstv12.m3u8?token=
龍華偶像,http://198.16.100.90:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
龍華偶像,http://50.7.238.114:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
龍華偶像,http://50.7.238.98:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
龍華偶像,http://218.32.47.179:8536/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8
龍華偶像,http://59.125.122.90:18573/.m3u8
龍華偶像,http://61.219.170.95:18573/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8
龍華日韓,http://220.134.196.147:9540/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u8
龍華日韓,http://123.51.229.65:18551/.m3u8
龍華日韓,http://60.251.33.252:18551/.m3u8
龍華日韓,http://218.32.47.179:8535/http/192.168.1.9:8088/hls/15/80/foxsports2.m3u8
龍華日韓,http://59.125.122.90:18508/.m3u8
龍華日韓,http://61.219.170.95:18508/http/192.168.1.9:8088/hls/15/80/foxsports2.m3u8
龍華日韓,http://www.336699.live:1935/blockfour/litv-longturn11.stream/playlist.m3u8
東森綜合台,http://220.134.196.147:9553/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
東森綜合台,http://198.16.100.90:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
東森綜合台,http://198.16.100.90:8278/ettvzhonghe/playlist.m3u8?ct=17874&tid=m65c4e525f24617101171&tsum=663db593cfeefc92ce4b5d7461988f3f
東森綜合台,http://50.7.238.114:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
東森綜合台,http://50.7.238.114:8278/ettvzhonghe/playlist.m3u8?ct=17874&tid=m65c4e525f24617101171&tsum=663db593cfeefc92ce4b5d7461988f3f
東森綜合台,http://50.7.238.98:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
東森綜合台,http://50.7.238.98:8278/ettvzhonghe/playlist.m3u8?ct=17874&tid=m65c4e525f24617101171&tsum=663db593cfeefc92ce4b5d7461988f3f
東森美洲衛視,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲衛視,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森衛視,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
東森中國台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156393&extension=ts&play_token=UEKTIim7lP
東森戲劇台,http://61.221.81.93:8078/hls/34/80/ebcdrama.m3u8
東森戲劇台,http://60.251.33.252:18538/.m3u8
東森戲劇台,http://198.16.100.90:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
東森戲劇台,http://198.16.100.90:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
東森戲劇台,http://50.7.238.114:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
東森戲劇台,http://50.7.238.114:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
東森戲劇台,http://50.7.238.98:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
東森戲劇台,http://50.7.238.98:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
東森超視,http://220.134.196.147:9520/http/116.50.42.18:8081/hls/64/806/ch14.m3u8?token=
東森超視,rtmp://119.81.124.89/sat/tv331
東森超視,http://198.16.100.90:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
東森超視,http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
東森超視,http://50.7.238.98:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東風衛視台,http://123.51.229.65:18560/.m3u8
東風衛視台,http://220.134.196.147:9548/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
東風衛視台,http://60.251.33.252:18560/.m3u8
東風衛視台,http://218.32.47.179:18528/http/192.168.1.9:8081/hls/68/810/ch31.m3u8
東風衛視台,http://218.32.47.179:18528/.m3u8
衛視中文台,http://220.134.196.147:9554/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
衛視中文台,http://220.134.196.147:9550/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u
衛視中文台,http://198.16.100.90:8278/weishichinese_twn/playlist.m3u8?tid=MB7B8325601583256015&ct=19249&tsum=88f84634240050b869fbbe8cfeb43cc7
衛視中文台,http://198.16.100.90:8278/weishichinese_twn/playlist.m3u8?tid=MA8A7894022878940228&ct=19226&tsum=c0323ce59263e0096d4181626874e17c
衛視中文台,http://50.7.238.114:8278/weishichinese_twn/playlist.m3u8?tid=MB7B8325601583256015&ct=19249&tsum=88f84634240050b869fbbe8cfeb43cc7
衛視中文台,http://50.7.238.114:8278/weishichinese_twn/playlist.m3u8?ct=19226&tid=MA8A7894022878940228&tsum=c0323ce59263e0096d4181626874e17c
衛視中文台,http://50.7.238.98:8278/weishichinese_twn/playlist.m3u8?tid=MB7B8325601583256015&ct=19249&tsum=88f84634240050b869fbbe8cfeb43cc7
衛視中文台,http://50.7.238.98:8278/weishichinese_twn/playlist.m3u8?ct=19226&tid=MA8A7894022878940228&tsum=c0323ce59263e0096d4181626874e17c
年代MUCH台,http://220.134.196.147:9547/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
年代MUCH台,http://www.yshmzmc.top/gtjm.php?id=live2002
年代MUCH台,http://218.32.47.179:18529/.m3u8
年代MUCH台,http://218.32.47.179:18529/http/192.168.1.9:8081/hls/72/814/ch45.m3u8
MOMO綜合台,rtmp://119.81.124.89/sat/tv761
MOMO綜合台,http://www.yshmzmc.top/gtjm.php?id=live1248
MOMO綜合台,http://220.134.196.147:9577/.m3u8
STAR World,http://220.134.196.147:9561/http/60.251.39.91:8081/hls/61/803/ch02.m3u8
STAR World,http://123.51.229.65:18504/.m3u8
STAR World,http://60.251.33.252:18504/.m3u8
TLC 旅遊生活頻道,http://220.134.196.147:9566/http/116.50.42.19:8081/hls/70/812/ch38.m3u8?token=7375646f0018ec77aceebbf3924e73d31e06ebef
TLC 旅遊生活頻道,http://198.16.100.90:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC 旅遊生活頻道,http://50.7.238.98:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC 旅遊生活頻道,http://50.7.238.114:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
JET綜合台,http://220.134.196.147:9538/http/60.251.39.91:8081/hls/74/816/ch54.m3u8?token=
JET綜合台,http://220.134.196.147:9505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8
Taiwan Plus,http://220.134.196.147:9540/http/116.50.42.18:8081/hls/61/803/ch03.m3u8?token=
Taiwan Plus,https://ythls.onrender.com/channel/UC7c6rvyAZLpKGk8ttVnpnLA.m3u8
國興衛視,http://220.134.196.147:9546/http/116.50.42.19:8081/hls/64/806/ch15.m3u8
靖洋戲劇台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
靖天電視台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV72.m3u8
靖天電視台,https://ytm2.yuanhsing.cf/Faintv.m3u8
靖天歡樂台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
靖天戲劇台,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv058&nid=116
靖天戲劇台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
靖天國際台,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
靖天國際台,http://198.16.100.90:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
靖天國際台,http://50.7.238.114:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
靖天國際台,http://50.7.238.98:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
靖天育樂台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
愛爾達影劇,http://198.16.100.90:8278/eltayingju_twn/playlist.m3u8?tid=MFFF8590726285907262&ct=19249&tsum=ae4cb19fed11696df934d6e2489e2978
愛爾達影劇,http://198.16.100.90:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
愛爾達影劇,http://198.16.100.90:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
愛爾達影劇,http://198.16.100.90:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
愛爾達影劇,http://50.7.238.114:8278/eltayingju_twn/playlist.m3u8?tid=MFFF8590726285907262&ct=19249&tsum=ae4cb19fed11696df934d6e2489e2978
愛爾達影劇,http://50.7.238.114:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
愛爾達影劇,http://50.7.238.114:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
愛爾達影劇,http://50.7.238.114:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
愛爾達影劇,http://50.7.238.98:8278/eltayingju_twn/playlist.m3u8?tid=MFFF8590726285907262&ct=19249&tsum=ae4cb19fed11696df934d6e2489e2978
愛爾達影劇,http://50.7.238.98:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
愛爾達影劇,http://50.7.238.98:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
愛爾達影劇,http://50.7.238.98:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
愛爾達综合台,http://103.68.63.37:8278//eltazonghe/playlist.m3u8
愛爾達娛樂台,http://www.336699.live:1935/blockfour/4gtv-4gtv070.stream/playlist.m3u8
愛爾達生活旅遊,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-live120&nid=237
愛爾達生活旅遊,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
星衛娛樂台,http://23.237.10.66:16359/.m3u8
EYETV戲劇,http://198.16.100.90:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
EYETV戲劇,http://198.16.100.90:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV戲劇,http://50.7.238.114:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
EYETV戲劇,http://50.7.238.114:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV戲劇,http://50.7.238.98:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
EYETV戲劇,http://50.7.238.98:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV旅遊,http://198.16.100.90:8278/eyetvtravel_twn/playlist.m3u8?tid=m3e96290c929116279255&ct=17874&tsum=7c060d25738e52e57372f408b9ccd0bc
EYETV旅遊,http://198.16.100.90:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
EYETV旅遊,http://50.7.238.114:8278/eyetvtravel_twn/playlist.m3u8?tid=m3e96290c929116279255&ct=17874&tsum=7c060d25738e52e57372f408b9ccd0bc
EYETV旅遊,http://50.7.238.114:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
EYETV旅遊,http://50.7.238.98:8278/eyetvtravel_twn/playlist.m3u8?tid=m3e96290c929116279255&ct=17874&tsum=7c060d25738e52e57372f408b9ccd0bc
EYETV旅遊,http://50.7.238.98:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
Lifetime 娛樂頻道,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8
影迷數位紀實,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
央視音樂,https://live.v1.mk/api/bestv.php?id=cctv15hd8m/8000000
央視音樂,http://cfss.cc/ds/bst.php?id=Cf-16
央視音樂,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?&ProgramID=&encrypt=
央視音樂,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv15HD/__op/default/__f//index.m3u8
央視音樂,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000205003.m3u8
央視音樂,http://live.cooltv.top/tv/aishang.php?id=cctv15hd
央視音樂,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv15hd8m/8000000/mnf.m3u8
Channel V 音樂,http://r.jdshipin.com/dMphc
Channel V 音樂,http://xcm13.f3322.net:4000/udp/239.93.1.7:2194
TRACE Urban,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8
Mezzo Live HD,http://www.336699.live:1935/blockfour/4gtv-4gtv083.stream/playlist.m3u8
LUXE TV,http://www.336699.live:1935/blocksix/4gtv-live121.stream/chunklist.m3u8
時尚運動Ｘ,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv014&nid=69
K-Pop,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV16.m3u8
K-Pop,https://ytm2.yuanhsing.cf/TheKPOP.m3u8
K-Pop2,https://ytm2.yuanhsing.cf/TheKPOP2.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/playlist.m3u8
STYLE HD 生活時尚,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
時尚台FTV,http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
時尚台FTV,http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
時尚台FTV,http://50.7.238.98:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
時尚台FTV,http://50.7.238.98:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
寰宇娛樂TV,http://jc-qlive-play.jingchangkan.cn/live/3473_171322168_W9MX.m3u8
滾動力 rollor HD,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-live012&nid=249
滾動力 rollor HD,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8
八度空間,http://23.237.10.66:16406
八度空間,http://198.16.100.90:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
八度空間,http://50.7.238.98:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
央視綜合,https://live.v1.mk/api/bestv.php?id=cctv1hd8m/8000000
央視綜合,http://cfss.cc/ds/bst.php?id=Cf-1
央視綜合,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/2500/index.m3u8?ProgramID=&encrypt=
央視綜合,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv1HD/__op/default/__f//index.m3u8
央視綜合,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000210103.m3u8
央視綜合,http://live.cooltv.top/tv/aishang.php?id=cctv1hd
央視綜合,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
央視綜藝,https://live.v1.mk/api/bestv.php?id=cctv38m/8000000
央視綜藝,http://cfss.cc/ds/bst.php?id=Cf-3
央視綜藝,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?&ProgramID=&encrypt=
央視綜藝,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv3HD/__op/default/__f//index.m3u8
央視綜藝,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000203803.m3u8
央視綜藝,http://live.cooltv.top/tv/aishang.php?id=cctv3hd
央視綜藝,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv38m/8000000/mnf.m3u8
熱門綜藝,https://live.v1.mk/api/bestv.php?id=rmzy8m/8000000
熱門綜藝,http://183.207.255.188/live/program/live/rmzy8m/8000000/mnf.m3u8
熱門綜藝,http://cfss.cc/ds/bst.php?id=Cf-62
熱門綜藝,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/rmzy8m/8000000/mnf.m3u8
北京IPTV淘精彩,http://qnap.yjnhome.com:4000/udp/239.3.1.178:8001
北京IPTV淘精彩,http://router.tonyliangli.cn:4022/rtp/239.3.1.178:8001
北京IPTV淘精彩,http://222.128.98.255:4000/rtp/239.3.1.178:8001
北京IPTV淘娛樂,http://qnap.yjnhome.com:4000/udp/239.3.1.100:8001
北京IPTV淘娛樂,http://www.dyc.com.cn:8002/rtp/239.3.1.100:8001
北京IPTV淘娛樂,http://router.tonyliangli.cn:4022/rtp/239.3.1.100:8001
北京IPTV淘娛樂,http://222.128.98.255:4000/rtp/239.3.1.100:8001
北京IPTV萌寵TV,http://qnap.yjnhome.com:4000/udp/239.3.1.102:8001
北京IPTV萌寵TV,http://www.dyc.com.cn:8002/rtp/239.3.1.102:8001
北京IPTV萌寵TV,http://router.tonyliangli.cn:4022/rtp/239.3.1.102:8001
北京IPTV萌寵TV,http://222.128.98.255:4000/rtp/239.3.1.102:8001
央視軍事國防,https://live.v1.mk/api/bestv.php?id=cctv7hd8m/8000000
央視軍事國防,http://cfss.cc/ds/bst.php?id=Cf-8
央視軍事國防,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/51/index.m3u8?ProgramID=&encrypt=
央視軍事國防,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv7HD/__op/default/__f//index.m3u8
央視軍事國防,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000510003.m3u8
央視軍事國防,http://live.cooltv.top/tv/aishang.php?id=cctv7hd
央視軍事國防,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv7hd8m/8000000/mnf.m3u8
央視農業農村,https://live.v1.mk/api/bestv.php?id=cctv17hd8m/8000000
央視農業農村,http://cfss.cc/ds/bst.php?id=Cf-18
央視農業農村,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?ProgramID=&encrypt=
央視農業農村,http://live.cooltv.top/tv/aishang.php?id=cctv17hd
央視農業農村,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv17hd8m/8000000/mnf.m3u8
央視電視劇,https://live.v1.mk/api/bestv.php?id=cctv8hd8m/8000000
央視電視劇,http://cfss.cc/ds/bst.php?id=Cf-9
央視電視劇,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?ProgramID=&encrypt=
央視電視劇,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv8HD/__op/default/__f//index.m3u8
央視電視劇,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000203903.m3u8
央視電視劇,http://live.cooltv.top/tv/aishang.php?id=cctv8hd
央視電視劇,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv8hd8m/8000000/mnf.m3u8
七彩戲劇,https://live.v1.mk/api/bestv.php?id=qcxjhd8m/8000000
七彩戲劇,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
七彩戲劇,http://cfss.cc/ds/bst.php?id=Cf-56
七彩戲劇,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/qcxjhd8m/8000000/mnf.m3u8
諜戰劇場,https://live.v1.mk/api/bestv.php?id=dzjc8m/8000000
諜戰劇場,http://cfss.cc/ds/bst.php?id=Cf-71
諜戰劇場,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/dzjc8m/8000000/mnf.m3u8
熱門劇場,https://live.v1.mk/api/bestv.php?id=rmjc8m/8000000
熱門劇場,http://cfss.cc/ds/bst.php?id=Cf-73
熱門劇場,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/rmjc8m/8000000/mnf.m3u8
都市劇場,https://live.v1.mk/api/bestv.php?id=dsjc8m/8000000
都市劇場,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市劇場,http://cfss.cc/ds/bst.php?id=Cf-83
都市劇場,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/dsjc8m/8000000/mnf.m3u8
歡笑劇場,https://live.v1.mk/api/bestv.php?id=hxjc8m/8000000
歡笑劇場,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
歡笑劇場,http://cfss.cc/ds/bst.php?id=Cf-46
歡笑劇場,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/hxjc8m/8000000/mnf.m3u8
北京IPTV淘劇場,http://qnap.yjnhome.com:4000/udp/239.3.1.95:8001
北京IPTV淘劇場,http://router.tonyliangli.cn:4022/rtp/239.3.1.95:8001
北京IPTV淘劇場,http://222.128.98.255:4000/rtp/239.3.1.95:8001
北京IPTV淘劇場,http://www.dyc.com.cn:8002/rtp/239.3.1.95:8001
北京IPTV抗戰劇場,http://119.39.128.18:88/hls/35/index.m3u8
北京IPTV古裝劇場,http://119.39.128.18:88/hls/36/index.m3u8
北京IPTV經典劇場,http://119.39.128.18:88/hls/37/index.m3u8
BTV影視,http://qnap.yjnhome.com:4000/udp/239.3.1.158:8000
BTV影視,http://router.tonyliangli.cn:4022/udp/239.3.1.158:8000
BTV影視,http://222.128.98.255:4000/rtp/239.3.1.158:8000
央視戲曲,https://live.v1.mk/api/bestv.php?id=cctv11hd8m/8000000
央視戲曲,http://cfss.cc/ds/bst.php?id=Cf-12
央視戲曲,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?ProgramID=&encrypt=
央視戲曲,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv11HD/__op/default/__f//index.m3u8
央視戲曲,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000204103.m3u8
央視戲曲,http://live.cooltv.top/tv/aishang.php?id=cctv11hd
央視戲曲,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv11hd8m/8000000/mnf.m3u8
戲曲精選,https://live.v1.mk/api/bestv.php?id=xqjx8m/8000000
戲曲精選,http://cfss.cc/ds/bst.php?id=Cf-49
戲曲精選,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/xqjx8m/8000000/mnf.m3u8
BTV文藝,http://qnap.yjnhome.com:4000/udp/239.3.1.242:8000
BTV文藝,http://router.tonyliangli.cn:4022/udp/239.3.1.242:8000
BTV文藝,http://222.128.98.255:4000/rtp/239.3.1.242:8000
央視社會與法,https://live.v1.mk/api/bestv.php?id=cctv12hd8m/8000000
央視社會與法,http://cfss.cc/ds/bst.php?id=Cf-13
央視社會與法,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?ProgramID=&encrypt=
央視社會與法,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv12HD/__op/default/__f//index.m3u8
央視社會與法,http://111.31.238.41/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000202603.m3u8
央視社會與法,http://live.cooltv.top/tv/aishang.php?id=cctv12hd
央視社會與法,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv12hd8m/8000000/mnf.m3u8
上海外語頻道,https://live.v1.mk/api/bestv.php?id=icshd8m/8000000
上海外語頻道,http://183.207.255.188/live/program/live/icshd8m/8000000/mnf.m3u8
上海外語頻道,http://cfss.cc/ds/bst.php?id=Cf-55
上海外語頻道,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/icshd8m/8000000/mnf.m3u8
上海外語頻道,http://112.25.48.69/live/program/live/wypdhd/4000000/mnf.m3u8
東方影視,https://live.v1.mk/api/bestv.php?id=dfyshd8m/8000000
東方影視,http://183.207.255.188/live/program/live/dfyshd8m/8000000/mnf.m3u8
東方影視,http://cfss.cc/ds/bst.php?id=Cf-53
